fotograma,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_en_su_caso,conf_matricula,mx1,my1,mx2,my2,texto_OCR,texto_VLM
2086,person,0.7880070805549622,56,926,281,962,388,,,,,,,,
2086,car,0.6496701836585999,14,1259,317,1302,347,,,,,,,,
2086,person,0.6310584545135498,47,1780,324,1813,397,,,,,,,,
2086,person,0.6145756244659424,56,980,303,1000,355,,,,,,,,
2086,car,0.5787927508354187,45,1339,324,1374,350,,,,,,,,
2086,car,0.47245314717292786,12,1395,327,1435,363,,,,,,,,
2086,car,0.4219662845134735,12,1370,324,1398,356,,,,,,,,
2086,car,0.4037782847881317,12,1388,324,1430,360,,,,,,,,
2087,car,0.8801232576370239,30,1018,295,1163,407,,,,,,,,
2087,car,0.8374292850494385,1,1425,321,1513,381,,,,,,,,
2087,car,0.7975369691848755,14,1298,320,1342,349,,,,,,,,
2087,person,0.7415522933006287,56,934,281,964,389,,,,,,,,
2087,person,0.6556472182273865,47,1785,325,1815,397,,,,,,,,
2087,car,0.6345574855804443,14,1258,316,1300,346,,,,,,,,
2087,person,0.6144152283668518,56,980,303,1001,355,,,,,,,,
2087,car,0.5876445770263672,45,1339,324,1374,350,,,,,,,,
2087,car,0.47292855381965637,12,1396,327,1435,363,,,,,,,,
2087,car,0.42421674728393555,12,1370,324,1398,356,,,,,,,,
2087,car,0.39999863505363464,12,1388,324,1430,360,,,,,,,,
2088,car,0.8348656892776489,1,1425,321,1513,381,,,,,,,,
2088,car,0.8195639848709106,30,1014,295,1162,409,,,,,,,,
2088,car,0.7918427586555481,14,1298,320,1343,349,,,,,,,,
2088,person,0.7303781509399414,56,935,282,968,388,,,,,,,,
2088,person,0.6539763808250427,47,1787,323,1820,396,,,,,,,,
2088,person,0.653208315372467,56,980,302,1004,355,,,,,,,,
2088,car,0.6425748467445374,14,1257,316,1299,347,,,,,,,,
2088,car,0.587871253490448,45,1339,324,1374,351,,,,,,,,
2088,car,0.46389931440353394,12,1397,327,1435,363,,,,,,,,
2088,car,0.4278210699558258,12,1370,324,1398,356,,,,,,,,
2088,car,0.40373122692108154,12,1388,324,1429,360,,,,,,,,
2089,car,0.8345670104026794,1,1425,321,1512,381,,,,,,,,
2089,car,0.8121930360794067,30,1009,294,1160,411,,,,,,,,
2089,car,0.7895671129226685,14,1299,319,1342,349,,,,,,,,
2089,person,0.634934663772583,56,981,301,1003,355,,,,,,,,
2089,car,0.6305498480796814,14,1257,317,1298,346,,,,,,,,
2089,person,0.6135156154632568,47,1793,323,1826,395,,,,,,,,
2089,person,0.605872631072998,56,940,283,974,387,,,,,,,,
2089,car,0.5968598127365112,45,1339,324,1372,350,,,,,,,,
2089,car,0.428526908159256,12,1400,332,1433,363,,,,,,,,
2089,car,0.3993993401527405,12,1366,324,1397,355,,,,,,,,
2089,car,0.38531479239463806,12,1388,326,1428,360,,,,,,,,
2089,car,0.35602498054504395,1,1399,325,1439,362,,,,,,,,
2090,car,0.8328331112861633,1,1425,321,1512,381,,,,,,,,
2090,car,0.7928215265274048,14,1300,319,1342,349,,,,,,,,
2090,car,0.7265747785568237,30,1007,294,1158,412,,,,,,,,
2090,person,0.7122645974159241,47,1795,324,1825,396,,,,,,,,
2090,car,0.6551145315170288,14,1257,317,1300,346,,,,,,,,
2090,person,0.6507858633995056,56,945,283,982,385,,,,,,,,
2090,car,0.5937893986701965,45,1339,324,1373,350,,,,,,,,
2090,person,0.49006709456443787,56,981,301,1001,354,,,,,,,,
2090,car,0.4257606863975525,12,1400,332,1433,363,,,,,,,,
2090,car,0.39736053347587585,12,1367,324,1397,355,,,,,,,,
2090,car,0.37425097823143005,12,1388,326,1427,360,,,,,,,,
2090,car,0.35057854652404785,1,1400,325,1440,362,,,,,,,,
2091,car,0.833406388759613,1,1425,321,1512,381,,,,,,,,
2091,car,0.7944754362106323,14,1301,319,1342,349,,,,,,,,
2091,person,0.7645130753517151,56,950,283,983,385,,,,,,,,
2091,car,0.7616299390792847,30,1003,295,1157,414,,,,,,,,
2091,car,0.6767724752426147,14,1256,317,1300,347,,,,,,,,
2091,car,0.5921735763549805,45,1339,324,1373,350,,,,,,,,
2091,person,0.5728303790092468,47,1792,324,1827,397,,,,,,,,
2091,person,0.44423794746398926,56,983,303,1004,352,,,,,,,,
2091,car,0.43457236886024475,12,1400,332,1433,363,,,,,,,,
2091,car,0.3927529752254486,12,1368,324,1397,356,,,,,,,,
2091,car,0.37904050946235657,12,1389,326,1427,360,,,,,,,,
2091,car,0.35412678122520447,1,1399,325,1439,362,,,,,,,,
2091,person,0.251535028219223,99,933,299,951,352,,,,,,,,
2092,car,0.8337974548339844,1,1425,321,1512,381,,,,,,,,
2092,car,0.8307933211326599,30,998,295,1154,416,,,,,,,,
2092,car,0.7900570631027222,14,1301,319,1342,349,,,,,,,,
2092,person,0.7682661414146423,56,955,284,986,384,,,,,,,,
2092,car,0.6730204224586487,14,1256,316,1298,347,,,,,,,,
2092,person,0.5911180973052979,47,1795,323,1829,395,,,,,,,,
2092,car,0.5908380150794983,45,1339,324,1373,350,,,,,,,,
2092,car,0.44369736313819885,12,1399,331,1433,363,,,,,,,,
2092,car,0.39729562401771545,12,1367,324,1397,355,,,,,,,,
2092,car,0.3882589638233185,12,1389,326,1428,360,,,,,,,,
2092,car,0.36954301595687866,1,1399,325,1439,362,,,,,,,,
2092,person,0.32770833373069763,56,934,298,954,352,,,,,,,,
2093,car,0.8328246474266052,1,1425,321,1512,381,,,,,,,,
2093,car,0.7845948934555054,14,1302,319,1342,349,,,,,,,,
2093,car,0.7461240291595459,30,992,293,1154,418,,,,,,,,
2093,person,0.7419207692146301,56,958,282,995,383,,,,,,,,
2093,car,0.6681210994720459,14,1256,316,1296,347,,,,,,,,
2093,car,0.5826044678688049,45,1339,324,1372,350,,,,,,,,
2093,car,0.44231465458869934,12,1399,332,1433,363,,,,,,,,
2093,person,0.4336394667625427,47,1798,325,1832,395,,,,,,,,
2093,car,0.4073665738105774,12,1365,324,1397,355,,,,,,,,
2093,car,0.39048218727111816,12,1389,326,1428,360,,,,,,,,
2093,person,0.3803628087043762,56,934,297,953,352,,,,,,,,
2093,car,0.3674701750278473,1,1399,325,1439,362,,,,,,,,
2094,car,0.8328118324279785,1,1425,321,1512,381,,,,,,,,
